Time_Step,Position_X,Twist_Linear_X,Twist_Linear_Y,Throttle_PWM,Twist_Angular_Z,Steer_PWM
314,-3.749452032908232,0.8772508853041681,0.3737821918127818,1570,0.9749308277209802,1780
315,-3.791229020804215,0.879170613746697,0.372717123595478,1570,0.9749308277209802,1780
316,-3.825334621267509,0.8772508853041681,0.3611316902676985,1570,0.9749308277209802,1780
317,-3.844138551241694,0.8772508853041681,0.3279622488925368,1569,0.9749308277209802,1780
318,-3.8640292058668377,0.8749531434092295,0.3931045764766775,1570,0.9644779137057412,1780
319,-3.868121790498415,0.8537855256646892,0.3136759756220312,1570,0.970554971019281,1780
320,-3.872049427727912,0.8491388602364268,0.3606329551355209,1570,0.970554971019281,1780
321,-3.863059495658126,0.8218528272488705,0.3669502657226317,1570,0.9665762552501954,1780
322,-3.831572264315075,0.7919616630843292,0.3863824577402019,1570,0.970554971019281,1780
323,-3.819238317022429,0.7919616630843292,0.4299753055960779,1570,0.970554971019281,1780
324,-3.78345163663852,0.8138064969422751,0.3935212034373375,1570,0.9717378358909864,1780
325,-3.7368030965464336,0.8218528272488705,0.4205258298551178,1570,0.9749339382821204,1780
326,-3.66429336921492,0.8605515316860182,0.4268308477327914,1569,0.9749339382821204,1780
327,-3.594394940116677,0.8741461268439549,0.4736323675597458,1570,0.974397231929233,1780
328,-3.469853832828844,0.8806201012831941,0.4270689883142239,1570,0.978138381200002,1780
329,-3.416582907809529,0.8806201012831941,0.4063657822583825,1570,0.978138381200002,1780
330,-3.360603298448895,0.8821742325788633,0.4093934760281594,1569,0.975926803466476,1780
331,-3.244610473911612,0.8855343639236064,0.4217058044756871,1570,0.975926803466476,1780
332,-3.182054517336282,0.8947926611274587,0.3908196301344628,1570,0.975926803466476,1780
333,-3.0872058643036637,0.9011116421867154,0.4009823107043408,1569,0.978720528122294,1780
334,-3.0233106140842496,0.9011116421867154,0.3940721596549296,1570,0.985290835515832,1780
335,-2.925436428466628,0.8947926611274587,0.3969429985751785,1570,0.985290835515832,1780
336,-2.8297018710842776,0.880338590287752,0.4027413642692704,1570,0.9867850473223112,1780
337,-2.733439878183165,0.880338590287752,0.395048576414596,1570,1.0016869506159582,1780
338,-2.671127084358911,0.880338590287752,0.3866427825393921,1570,0.9867850473223112,1780
339,-2.486702827497301,0.8838472904200353,0.4236552945765777,1570,0.988153755810678,1780
340,-2.3989552206757905,0.8838472904200353,0.4065336099693578,1569,0.988153755810678,1780
341,-2.3710542618480286,0.8838472904200353,0.3804479983620448,1570,1.0016869506159582,1780
342,-2.266907947243708,0.860229441415067,0.4275971272068217,1570,1.0016869506159582,1780
343,-2.2291480382445963,0.7938003337915205,0.4322708468185097,1570,0.988153755810678,1780
344,-2.131864908082417,0.7938003337915205,0.4532498765870378,1570,0.988153755810678,1780
345,-2.0858756271057297,0.7938003337915205,0.4499127213184749,1570,0.988935813530698,1780
346,-2.064267814399685,0.8390833126336967,0.3768620070300999,1570,0.9943856142983288,1780
347,-2.01386613201047,0.8749472637900256,0.4642548901803967,1570,0.9943856142983288,1780
348,-1.9771047082419024,0.919597816846672,0.3902255785579033,1570,0.9943856142983288,1780
349,-1.9568810463306856,0.8958930774035342,0.4457616776109402,1570,0.9943856142983288,1780
350,-1.9422526894304109,0.9085382156933174,0.425314652742513,1570,0.9957624026295994,1780
351,-1.941775180003616,0.8958930774035342,0.4590148331679277,1569,0.9957624026295994,1780
352,-1.9527063180998905,0.9008341281755776,0.4383194917274364,1570,1.0185377094009662,1780
353,-1.96420000601999,0.8958930774035342,0.3918677025174322,1570,0.9966391515036276,1780
354,-1.99127489742018,0.8834241981833353,0.4320456586449505,1570,1.0180817400986888,1780
355,-2.038484409441669,0.8834241981833353,0.4131294762367462,1570,1.0076611951178662,1780
356,-2.0872735312817485,0.887030440539135,0.4338780615583408,1570,1.0163985835944065,1780
357,-2.1235418493113487,0.8834241981833353,0.4045265718703663,1570,1.0076611951178662,1780
358,-2.1865220648830155,0.8821754724703981,0.439211528231593,1569,1.0163985835944065,1780
359,-2.256650287210831,0.887030440539135,0.4379501757147382,1570,1.0076611951178662,1780
360,-2.333284073876361,0.887030440539135,0.4458524405174386,1570,1.0076611951178662,1780
361,-2.3883105783766405,0.8927342774076854,0.4344990025553807,1569,1.0076435690281302,1780
362,-2.567500531153139,0.8955632720256828,0.4429953816338336,1570,1.0011682033410156,1780
363,-2.631234180102913,0.9210666346125256,0.3969120685459534,1569,1.0011682033410156,1780
364,-2.72897128614867,0.9210666346125256,0.4246025324150678,1570,1.0076435690281302,1780
365,-2.828826212067532,0.9214227079924406,0.4186748392183751,1570,1.0011682033410156,1780
366,-2.9292286297404395,0.9214227079924406,0.4449005895130269,1570,1.0076435690281302,1780
367,-2.9975719437141466,0.9468739492798096,0.4014595886459648,1570,1.009054004034094,1780
368,-3.100948553241467,0.9468739492798096,0.4121846579108494,1570,1.009054004034094,1780
369,-3.2029450237512176,0.9468739492798096,0.40542642001279,1570,1.009054004034094,1780
370,-3.265386717907369,0.9220444937043528,0.3538437007125012,1570,0.9978592881974492,1780
371,-3.359656697757349,0.9165831903992124,0.3617283336709123,1570,0.9978592881974492,1780
372,-3.449942377964044,0.895762524202275,0.3809340957600954,1569,0.9950436584143084,1780
373,-3.5334786638212594,0.895762524202275,0.3332342250328318,1570,0.9890416464482082,1780
374,-3.612985874492828,0.8891527275156356,0.3285468586906748,1570,0.9889794132296134,1780
375,-3.682373251546313,0.8891527275156356,0.3628796271408726,1570,0.9890416464482082,1780
376,-3.7480674033019534,0.8815681264935009,0.3343724045666579,1569,0.9846192174420588,1780
377,-3.807989942516484,0.875073460876475,0.3394329680333561,1570,0.9846192174420588,1780
378,-3.85970818950406,0.875073460876475,0.3337411596655723,1570,0.9846192174420588,1780
379,-3.8878704852297874,0.8602477705457916,0.365022511186814,1570,0.9744867344452336,1780
380,-3.9222058790649776,0.8602477705457916,0.3421749452867719,1570,0.9914630693545962,1780
